TABLE->,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1
A36107,1,1,0,1,0,0,0,0,0,0,8.023111,0.047863,201,0.149,0.000320,0.954042,40,35,2,2,0,0,0.145783,NA,0.802311,0.3,2.000000,0.435111,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A36109,1,1,0,1,0,0,0,0,0,0,8.022777,0.047902,226,0.118,0.000320,0.954012,40,35,2,2,0,0,0.145803,NA,0.802278,0.3,2.000000,0.435105,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A36123,1,1,0,1,0,0,0,0,0,0,8.755255,0.070701,228,0.116,0.000901,0.951571,40,35,2,2,0,0,0.073165,NA,0.875525,0.3,4.000000,0.507698,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37001,1,1,0,1,0,0,0,0,0,0,12.00000,0.026258,293,0.065,0.024885,0.961581,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,2.059045,0.520262,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37005,1,1,0,1,0,0,0,0,0,0,12.00000,0.172262,127,0.29,0.003663,0.960770,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,4.000000,0.337397,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37009,1,1,0,1,0,0,0,0,0,0,12.00000,0.203125,113,0.329,0.007021,0.969828,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,4.000000,0.403780,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37033,1,1,0,1,0,0,0,0,0,0,12.00000,0.026258,251,0.095,0.024885,0.961581,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,2.059045,0.520262,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37067,1,1,0,1,0,0,0,0,0,0,12.00000,0.042215,245,0.099,0.030152,0.985703,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,2.000000,0.403529,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37077,1,1,0,1,0,0,0,0,0,0,12.00000,0.026258,308,0.056,0.024885,0.961581,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,2.091521,0.520262,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37081,1,1,0,1,0,0,0,0,0,0,12.00000,0.042215,288,0.068,0.030152,0.985703,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,2.000000,0.403529,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37131,1,1,0,1,0,0,0,0,0,0,8.000000,0.023214,412,0.022,0.100E-05,0.920000,40,35,2,2,0,0,0.011167,NA,0.800000,0.3,2.000000,0.322052,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37135,1,1,0,1,0,0,0,0,0,0,12.00000,0.026258,296,0.063,0.024885,0.961581,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,2.091521,0.520262,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37145,1,1,0,1,0,0,0,0,0,0,12.00000,0.026258,289,0.067,0.024885,0.961581,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,2.091521,0.520262,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37157,1,1,0,1,0,0,0,0,0,0,12.00000,0.037425,249,0.097,0.060486,0.984980,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,2.000000,0.439765,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37169,1,1,0,1,0,0,0,0,0,0,12.00000,0.050878,206,0.142,0.040274,0.974171,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,2.108739,0.466329,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37171,1,1,0,1,0,0,0,0,0,0,12.00000,0.102270,190,0.165,0.105559,0.969237,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,4.000000,0.776460,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37181,1,1,0,1,0,0,0,0,0,0,12.00000,0.026258,286,0.069,0.024885,0.961581,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,2.091521,0.520262,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37185,1,1,0,1,0,0,0,0,0,0,12.00000,0.026258,305,0.058,0.024885,0.961581,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,2.091521,0.520262,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A37189,1,1,0,1,0,0,0,0,0,0,12.00000,0.203125,114,0.325,0.013282,0.979860,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,4.000000,0.475225,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42001,1,1,0,1,0,0,0,0,0,0,8.602481,0.023214,302,0.06,0.000013,0.920000,40,35,2,2,0,0,0.023525,NA,0.860248,0.3,2.278723,0.300000,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42009,1,1,0,1,0,0,0,0,0,0,8.000000,0.073618,166,0.204,1.219285,0.940134,40,35,2,2,0,0,0.150000,NA,0.800000,0.3,2.754186,0.517938,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42011,1,1,0,1,0,0,0,0,0,0,8.000000,0.060459,211,0.136,0.000470,0.931767,40,35,2,2,0,0,0.043955,NA,0.800000,0.3,2.245698,0.393182,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42013,1,1,0,1,0,0,0,0,0,0,10.47474,0.079776,169,0.199,0.046021,0.946275,40,35,2,2,0,0,0.037736,NA,1.047474,0.3,2.000000,0.543684,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42015,1,1,0,1,0,0,0,0,0,0,8.000000,0.049023,191,0.163,0.000011,0.932812,40,35,2,2,0,0,0.055027,NA,0.800000,0.3,2.000000,0.420188,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42021,1,1,0,1,0,0,0,0,0,0,8.000000,0.101174,212,0.135,0.000173,0.930285,40,35,2,2,0,0,0.026166,NA,0.800000,0.3,3.490914,0.358943,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42023,1,1,0,1,0,0,0,0,0,0,8.000000,0.072675,132,0.276,0.100E-05,0.920000,40,35,2,2,0,0,0.011366,NA,0.800000,0.3,4.000000,0.523525,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42025,1,1,0,1,0,0,0,0,0,0,8.478635,0.048903,216,0.13,0.001312,0.972280,40,35,2,2,0,0,0.051678,NA,0.847863,0.3,5.151111,0.440181,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42027,1,1,0,1,0,0,0,0,0,0,12.00000,0.167004,176,0.187,0.007964,0.960531,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,3.389904,0.699798,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42029,1,1,0,1,0,0,0,0,0,0,12.00000,0.065978,248,0.097,0.029342,0.957759,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,2.000000,0.300000,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42033,1,1,0,1,0,0,0,0,0,0,8.000000,0.124093,212,0.135,0.000181,0.937883,40,35,2,2,0,0,0.003000,NA,0.800000,0.3,2.786176,0.455688,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42035,1,1,0,1,0,0,0,0,0,0,8.000000,0.122402,157,0.22,0.000043,0.925339,40,35,2,2,0,0,0.012305,NA,0.800000,0.3,4.000000,0.569359,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42037,1,1,0,1,0,0,0,0,0,0,9.736077,0.098331,175,0.188,0.000388,0.933387,40,35,2,2,0,0,0.003000,NA,0.973608,0.3,3.436772,0.498307,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42041,1,1,0,1,0,0,0,0,0,0,8.964717,0.081132,214,0.132,0.053799,0.950953,40,35,2,2,0,0,0.052378,NA,0.896472,0.3,2.647514,0.404402,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42043,1,1,0,1,0,0,0,0,0,0,8.000000,0.049748,178,0.183,0.100E-05,0.920000,40,35,2,2,0,0,0.150000,NA,0.800000,0.3,2.000000,0.486727,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42047,1,1,0,1,0,0,0,0,0,0,8.000000,0.079503,201,0.149,0.100E-05,0.920000,40,35,2,2,0,0,0.012090,NA,0.800000,0.3,4.000000,0.497478,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42055,1,1,0,1,0,0,0,0,0,0,9.694623,0.109943,217,0.129,0.224555,0.946244,40,35,2,2,0,0,0.004568,NA,0.969462,0.3,2.015394,0.405345,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42057,1,1,0,1,0,0,0,0,0,0,12.00000,0.026328,179,0.181,0.308E-05,0.920000,40,35,2,2,0,0,0.015405,NA,1.200000,0.3,2.000000,0.324917,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42061,1,1,0,1,0,0,0,0,0,0,11.80452,0.046202,171,0.194,0.000208,0.920000,40,35,2,2,0,0,0.018937,NA,1.180452,0.3,2.000000,0.331364,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42063,1,1,0,1,0,0,0,0,0,0,8.000000,0.090482,204,0.144,0.000194,0.928926,40,35,2,2,0,0,0.014160,NA,0.800000,0.3,2.326144,0.423883,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42065,1,1,0,1,0,0,0,0,0,0,8.000000,0.090482,214,0.132,0.000194,0.928926,40,35,2,2,0,0,0.014160,NA,0.800000,0.3,2.434874,0.423883,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42067,1,1,0,1,0,0,0,0,0,0,8.263236,0.052259,170,0.196,0.002366,0.963471,40,35,2,2,0,0,0.030912,NA,0.826324,0.3,2.000000,0.447368,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42069,1,1,0,1,0,0,0,0,0,0,9.073831,0.107538,227,0.118,0.000034,0.944597,40,35,2,2,0,0,0.076853,NA,0.907383,0.3,3.250960,0.708560,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42071,1,1,0,1,0,0,0,0,0,0,12.00000,0.101831,233,0.112,0.007319,0.975721,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,2.000000,0.653800,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42075,1,1,0,1,0,0,0,0,0,0,12.00000,0.179846,211,0.135,0.001646,0.957677,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,1.999790,0.623243,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42079,1,1,0,1,0,0,0,0,0,0,8.000000,0.089817,218,0.127,0.000017,0.941346,40,35,2,2,0,0,0.075001,NA,0.800000,0.3,2.000000,0.509696,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42081,1,1,0,1,0,0,0,0,0,0,8.000000,0.127015,150,0.236,0.000026,0.944947,40,35,2,2,0,0,0.150000,NA,0.800000,0.3,2.000000,0.506321,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42083,1,1,0,1,0,0,0,0,0,0,8.000000,0.065297,188,0.167,0.100E-05,0.920000,40,35,2,2,0,0,0.012893,NA,0.800000,0.3,4.000000,0.540580,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42087,1,1,0,1,0,0,0,0,0,0,8.000000,0.077449,153,0.23,0.002089,0.948508,40,35,2,2,0,0,0.150000,NA,0.800000,0.3,2.000000,0.350415,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
A42093,1,1,0,1,0,0,0,0,0,0,12.00000,0.024084,179,0.181,0.033519,0.920000,40,35,2,2,0,0,0.003000,NA,1.200000,0.3,2.515616,0.307741,0.5,0.063,0.06,0.065,0.079,0.097,0.1,0.1,0.097,0.097,0.078,0.073,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,5,1,0
