riverseg,landseg,landuse,nutrient,loadingrate
SL3_1740_1840,A42109,afo,sedm,95.760002
SL9_2050_2270,A42043,cfo,sedm,0
SL9_2050_2270,F42043,afo,sedm,0
SL9_2270_2380,A42043,afo,sedm,2.95
SL9_2270_2380,B42043,cfo,sedm,0
SL9_2700_2720,A42133,cfo,sedm,0
SU1_0390_0560,A36107,afo,sedm,5.23
SU2_0100_0230,A36025,afo,sedm,0
SU2_0110_0240,A36053,afo,sedm,1.62
SU2_0130_0250,A36077,afo,sedm,22.040001
SU2_0320_0340,A36025,cfo,sedm,0
SU2_0510_0570,F36101,cfo,sedm,0
SU2_0741_0690,A42117,cfo,sedm,0
SU2_1200_1310,A42079,afo,sedm,1.4299999
SU2_1210_1310,A42113,afo,sedm,8.6499996
SU2_1550_1620,A42107,afo,sedm,5.1300001
SU3_0010_0190,A36043,afo,sedm,2.95
SU3_0831_0790,F42117,cfo,sedm,0
SU5_0310_0400,A36025,cfo,sedm,0
SU7_0980_1120,B42079,afo,sedm,1.4299999
SU7_1120_1140,A42079,cfo,sedm,0
SW1_1180_1190,A42113,cfo,sedm,0
SW2_0880_0930,A42105,cfo,sedm,0
SW2_1360_1430,A42047,afo,sedm,2.0899999
SW3_1270_1370,A42105,cfo,sedm,0
SW3_1600_1580,B42035,cfo,sedm,0
SW3_1660_1580,B42035,cfo,sedm,0
SW4_1490_1400,A42023,cfo,sedm,0
SW7_1470_1340,B42035,afo,sedm,6.1799998
WL0_4602_0000,A24003,cfo,sedm,0
WU0_3251_0000,F24025,cfo,sedm,0
XL0_5341_0000,A24009,cfo,sedm,0
XL3_4713_0000,A24033,cfo,sedm,0
XU3_4650_0001,A24003,afo,sedm,4.4699998
XU3_4650_0001,A24003,cfo,sedm,0
YL0_7372_0000,A51650,cfo,sedm,0
YM2_6120_6430,A51033,afo,sedm,0.86000001
YP2_6390_6330,A51109,cfo,sedm,0
YP4_6750_0001,A51033,cfo,sedm,0
YP4_6750_0001,A51101,cfo,sedm,0
ZZ0_9999_9999,A36053,afo,sedm,1.62
DE0_2610_0000,A10003,cfo,sedm,0
DE0_2850_0000,A10003,cfo,sedm,0
DE0_2870_0000,A10003,afo,sedm,7.5999999
DE0_2960_0000,A10003,afo,sedm,7.5999999
DE0_3791_0001,A10001,afo,sedm,1.9
DE0_4570_0000,A10005,afo,sedm,0.28999999
EL0_4593_0000,A24019,cfo,sedm,0
EL0_4597_0000,A24045,afo,sedm,1.52
EL0_4631_0000,A10005,afo,sedm,0.28999999
EL0_4632_0000,A10005,afo,sedm,0.28999999
EL0_5040_0000,A24045,cfo,sedm,0
EL0_5281_0000,A24019,afo,sedm,0.75999999
EL0_5283_0000,A24019,afo,sedm,0.75999999
EL0_5283_0000,F24019,afo,sedm,0
EL0_5400_0001,A24045,afo,sedm,1.52
EL0_5890_0000,A24019,cfo,sedm,0
EL0_5890_0000,A24039,cfo,sedm,0
EL0_5895_0000,A51001,afo,sedm,0
EL0_5896_0000,F51001,cfo,sedm,0
EL0_6011_0000,F24039,afo,sedm,0
EL2_4400_4590,A10001,afo,sedm,1.9
EL2_5110_5270,A10005,cfo,sedm,0
EL2_5110_5270,A24045,afo,sedm,1.52
EL2_5270_0001,A24047,afo,sedm,2.5699999
EL3_5971_0000,A24047,cfo,sedm,0
EM0_4324_0000,A24041,cfo,sedm,0
EM0_4551_0000,A24041,afo,sedm,0.28999999
EM0_4874_0000,A24041,cfo,sedm,0
EM0_4881_0000,A24019,cfo,sedm,0
EM0_5261_0000,A24019,afo,sedm,0.75999999
EM0_5263_0000,A24019,cfo,sedm,0
EM3_4326_0000,A10001,afo,sedm,1.9
EU0_2941_0000,A24015,cfo,sedm,0
EU0_3011_0000,A24015,cfo,sedm,0
EU0_3130_0000,A24015,afo,sedm,4.6599998
EU0_3363_0000,A24015,afo,sedm,4.6599998
EU0_3363_0000,A24029,afo,sedm,12.07
EU0_3570_0000,A24029,cfo,sedm,0
EU0_3571_0000,A24029,cfo,sedm,0
EU0_3721_0000,A24035,afo,sedm,1.52
EU0_4013_0000,A24029,afo,sedm,12.07
EU0_4124_0000,A24035,cfo,sedm,0
EU0_4470_0000,A24041,cfo,sedm,0
EU0_4872_0000,A24035,cfo,sedm,0
EU1_2810_0001,A42029,afo,sedm,4.6599998
EU1_2981_0000,A10003,afo,sedm,7.5999999
EU1_2983_0000,A10003,cfo,sedm,0
EU1_2983_0000,A24015,afo,sedm,4.6599998
GY0_3952_0000,A54077,afo,sedm,15.2
JA1_7640_7280,A51147,cfo,sedm,0
JA2_7410_7470,A51007,afo,sedm,8.5500002
JA4_7340_7470,A51007,afo,sedm,8.5500002
JA4_7340_7470,A51041,afo,sedm,2.6600001
JA4_7340_7470,A51145,cfo,sedm,0
JA5_7460_0000,A51670,cfo,sedm,0
JA5_7460_0000,F51149,afo,sedm,6.0799999
JA5_7460_0000,F51149,cfo,sedm,0
JB0_7050_0000,A51036,afo,sedm,1.8099999
JB0_7050_0000,A51036,cfo,sedm,0
JB0_7050_0000,A51127,cfo,sedm,0
JB0_7071_0000,F51041,afo,sedm,2.6600001
JB0_7072_0000,F51830,afo,sedm,0
JB0_7074_0000,F51670,afo,sedm,0
JB0_7381_0000,A51810,afo,sedm,0.86000001
JB0_7381_0000,F51710,afo,sedm,0
JB0_7390_0000,A51181,cfo,sedm,0
JB0_7390_0000,A51650,cfo,sedm,0
JB0_7391_0000,F51095,cfo,sedm,0
JB0_7399_0000,F51740,cfo,sedm,0
JB0_7580_0000,A51700,cfo,sedm,0
JB0_7662_0000,F51810,afo,sedm,0.86000001
JB0_7760_0000,A51800,cfo,sedm,0
JB0_7760_0000,F51800,cfo,sedm,0
JB2_7800_0001,A51800,cfo,sedm,0
JB3_6820_7053,A51036,cfo,sedm,0
JB3_6820_7053,A51085,afo,sedm,34.009998
JL1_6770_6850,A51125,cfo,sedm,0
JL1_6770_6850,B51125,afo,sedm,22.23
JL1_6910_6960,A51065,afo,sedm,6.27
JL1_7080_7190,A51009,cfo,sedm,0
JL2_6240_6520,A51137,afo,sedm,15.77
JL2_6240_6520,F51003,afo,sedm,0
JL2_6240_6520,F51003,cfo,sedm,0
JL2_6850_6890,A51125,afo,sedm,22.23
JL2_7350_7090,A51009,cfo,sedm,0
JL6_6890_6990,A51003,cfo,sedm,0
JL6_7160_7440,A51009,afo,sedm,32.779999
JL6_7320_7150,A51011,cfo,sedm,0
JL6_7430_7320,A51009,cfo,sedm,0
JL6_7430_7320,A51011,cfo,sedm,0
JL6_7440_7430,B51019,cfo,sedm,0
JL7_6800_7070,A51085,afo,sedm,34.009998
JL7_7070_0001,A51087,cfo,sedm,0
JU1_6290_6590,F51091,cfo,sedm,0
JU1_6340_6650,B51017,cfo,sedm,0
JU1_6880_7260,F51015,afo,sedm,35.529999
JU1_6880_7260,F51163,afo,sedm,94.050003
JU1_7560_7500,F51045,afo,sedm,0
JU1_7750_7560,A51023,cfo,sedm,0
PL0_5391_0000,F24017,afo,sedm,3.4200001
PL0_5392_0000,A24017,cfo,sedm,0
PL0_5450_0000,F24017,afo,sedm,3.4200001
PL0_5491_0000,F51153,cfo,sedm,0
PL0_5494_0000,F51179,afo,sedm,0
PL0_5530_5710,A24017,cfo,sedm,0
PL0_5581_0000,F24017,afo,sedm,3.4200001
PL0_5584_0000,F24017,afo,sedm,3.4200001
PL0_5670_0000,A24037,afo,sedm,2.6600001
PL0_5710_0001,A24017,cfo,sedm,0
PL0_5900_0000,A51099,cfo,sedm,0
PL0_5903_0000,A51099,afo,sedm,0
PL0_5904_0000,A51099,cfo,sedm,0
PL0_5920_0000,A51099,afo,sedm,15.96
PL0_5922_0000,F51099,cfo,sedm,0
PL0_6100_0000,A51193,afo,sedm,19.1
PL0_6110_0000,A24037,cfo,sedm,0
PL0_6131_0000,A51193,afo,sedm,19.1
PL0_6140_0000,A51193,cfo,sedm,0
PL1_4460_4780,A24031,cfo,sedm,0
PL1_5690_0001,A51179,cfo,sedm,0
PL2_4810_0000,A24033,cfo,sedm,0
PL2_4945_0000,F11001,cfo,sedm,0
PL2_4970_5250,A51059,cfo,sedm,0
PL2_5300_5630,A24033,cfo,sedm,0
PL2_5470_5360,F51061,cfo,sedm,0
PL2_5470_5360,F51153,cfo,sedm,0
PL3_5250_0001,A51059,cfo,sedm,0
PL7_4910_0000,A11001,afo,sedm,0
PL7_4911_0000,F51013,afo,sedm,0
PL7_4941_0000,A51013,cfo,sedm,0
PL7_4960_0000,F11001,afo,sedm,0
PL7_4962_0000,A51610,afo,sedm,0
PM1_4250_4500,F24031,afo,sedm,11.69
PM2_2860_3040,A24021,afo,sedm,14.06
PM3_3040_3340,A24013,afo,sedm,8.0799999
PM3_3040_3340,A42055,cfo,sedm,0
PM3_4660_4620,F51107,cfo,sedm,0
PM3_4670_4660,A51061,cfo,sedm,0
PM4_4040_4410,F24031,afo,sedm,0
PM7_4150_4290,F51107,afo,sedm,6.27
PM7_4290_4200,A51107,cfo,sedm,0
PM7_4820_0001,F51059,cfo,sedm,0
PS0_6150_6160,F51660,cfo,sedm,0
PS1_4790_4830,F51069,afo,sedm,8.3599997
PS1_4790_4830,F51069,cfo,sedm,0
PS2_5550_5560,A54031,afo,sedm,17.77
PS2_5560_5100,A51660,afo,sedm,0
PS2_6660_6490,A51015,afo,sedm,35.529999
PS3_5100_5080,A51187,afo,sedm,12.45
PS3_5100_5080,F51171,afo,sedm,30.4
PS3_5990_6161,F51015,afo,sedm,35.529999
PS4_5080_4380,A51139,cfo,sedm,0
PS4_5080_4380,A51187,afo,sedm,12.45
PS4_5080_4380,F51171,afo,sedm,30.4
PS4_5840_5240,B51139,afo,sedm,8.46
PS4_6360_5840,F51165,afo,sedm,33.82
PS5_4380_4370,A51187,cfo,sedm,0
PS5_4380_4370,B51187,afo,sedm,12.45
PU0_3000_3090,A24043,afo,sedm,12.16
PU0_5620_5380,B54023,cfo,sedm,0
PU0_6080_5620,B54071,cfo,sedm,0
PU1_3170_3580,A42009,cfo,sedm,0
PU1_3850_4190,B24001,afo,sedm,2.1900001
PU1_3940_3970,B24001,cfo,sedm,0
PU1_4300_4440,A24023,afo,sedm,5.4200001
PU1_4840_4760,F54023,cfo,sedm,0
PU1_5380_5050,A54023,cfo,sedm,0
PU2_2840_3080,B42055,afo,sedm,7.0300002
PU2_3090_4050,A24043,cfo,sedm,0
PU2_3630_3590,A54003,cfo,sedm,0
PU2_4730_4220,A51043,afo,sedm,6.3699999
PU2_4730_4220,A51043,cfo,sedm,0
PU2_4750_4450,A24023,cfo,sedm,0
PU2_5190_4310,A54031,afo,sedm,17.77
PU2_5700_5210,F51091,cfo,sedm,0
PU2_6050_5190,F51091,afo,sedm,52.25
PU3_3390_3730,F24043,afo,sedm,12.16
PU3_3680_3890,A42111,afo,sedm,11.5
PU3_4450_4440,A54057,cfo,sedm,0
PU3_4450_4440,F24023,cfo,sedm,0
PU3_5210_5050,B54071,afo,sedm,14.73
PU4_3780_3930,A54057,cfo,sedm,0
PU4_3970_3890,F54057,cfo,sedm,0
PU4_5050_4310,F54023,afo,sedm,26.790001
PU6_3440_3590,F24043,afo,sedm,12.16
PU6_3590_3640,A24043,afo,sedm,12.16
PU6_3590_3640,A54065,afo,sedm,12.92
PU6_3752_4080,A24043,afo,sedm,12.16
PU6_3752_4080,A54037,cfo,sedm,0
PU6_3870_3690,F24001,cfo,sedm,0
PU6_4180_4150,A24043,afo,sedm,12.16
PU6_4180_4150,A54037,cfo,sedm,0
RL0_6451_0000,A51103,cfo,sedm,0
RL0_6531_0000,A51119,afo,sedm,0.86000001
RL5_6070_0000,A51193,afo,sedm,19.1
RL5_6070_0000,F51057,cfo,sedm,0
RL5_6070_0000,F51177,cfo,sedm,0
RL5_6070_0000,F51193,cfo,sedm,0
RL5_6071_0000,A51159,afo,sedm,35.439999
RL5_6071_0000,F51159,cfo,sedm,0
RL5_6320_0000,F51057,afo,sedm,2.0899999
RU2_5220_5640,A51047,cfo,sedm,0
RU2_5220_5640,A51061,cfo,sedm,0
RU2_5500_5610,A51047,cfo,sedm,0
RU2_5810_5610,A51047,cfo,sedm,0
RU2_5810_5610,A51113,afo,sedm,14.63
RU2_5810_5610,A51157,cfo,sedm,0
RU2_5940_6200,B51113,afo,sedm,14.63
RU4_5640_6030,A51047,cfo,sedm,0
RU4_6040_6030,F51177,cfo,sedm,0
SJ2_1900_1930,F42087,afo,sedm,2.5699999
SJ3_1980_2060,A42027,cfo,sedm,0
SJ3_2160_2170,A42099,afo,sedm,12.92
SJ3_2170_1970,A42067,cfo,sedm,0
SJ4_2010_2210,A42027,afo,sedm,13.4
SJ4_2360_2340,A42009,afo,sedm,10.26
SJ4_2360_2340,C42009,afo,sedm,10.26
SJ4_2360_2340,F42009,cfo,sedm,0
SJ4_2660_2360,C42009,afo,sedm,10.26
SJ4_2740_2660,A42057,afo,sedm,16.82
SJ4_2740_2660,A42057,cfo,sedm,0
SJ4_2740_2660,F42009,afo,sedm,0
SL0_2831_2830,A42133,afo,sedm,2.95
SL1_1700_1780,A42097,afo,sedm,7.6999998
SL1_1730_1700,A42097,cfo,sedm,0
SL1_1790_1840,A42087,cfo,sedm,0
PL0_5492_0000,F51153,afo,sedm,3.23
PL0_5493_0000,A51153,afo,sedm,3.23
PL0_5540_5490,A51153,afo,sedm,3.23
PL0_5585_0000,A24017,cfo,sedm,0
PL0_5671_0000,A24017,afo,sedm,3.4200001
PL0_5671_0000,A24037,afo,sedm,2.6600001
PL0_5750_0001,A24037,afo,sedm,2.6600001
PL0_5850_0000,F51179,cfo,sedm,0
PL0_5920_0000,F51099,cfo,sedm,0
PL0_5922_0000,A51099,afo,sedm,15.96
PL0_5952_0000,A24037,cfo,sedm,0
PL0_5961_0000,A24037,cfo,sedm,0
PL0_6100_0000,A51099,cfo,sedm,0
PL1_4540_0001,F24033,afo,sedm,28.41
PL1_4780_0001,A11001,cfo,sedm,0
PL1_5130_0001,F51059,cfo,sedm,0
PL1_5370_5470,A51061,cfo,sedm,0
PL2_4810_0000,F11001,afo,sedm,0
PL2_4970_5250,A51685,cfo,sedm,0
PL2_5140_5360,A51683,afo,sedm,0
PL2_5630_0001,A24017,cfo,sedm,0
PL7_4960_0000,A24033,cfo,sedm,0
PL7_4962_0000,A51013,afo,sedm,0
PL7_4962_0000,A51510,cfo,sedm,0
PL7_4962_0000,F51510,cfo,sedm,0
PL7_4963_0000,A51510,cfo,sedm,0
PL7_4964_0000,F51510,cfo,sedm,0
PL7_4965_0000,A51510,afo,sedm,0
PL7_4965_0000,F51510,afo,sedm,0
PL7_4983_0000,F51059,cfo,sedm,0
PL7_4984_0000,F51059,cfo,sedm,0
PM1_4000_4290,B24021,cfo,sedm,0
PM1_4430_4200,F51107,cfo,sedm,0
PM3_3040_3340,B24021,cfo,sedm,0
PM4_3340_3341,A24021,afo,sedm,14.06
PM7_4580_4820,A51600,cfo,sedm,0
PM7_4620_4580,A51107,afo,sedm,6.27
PS0_6150_6160,A51660,cfo,sedm,0
PS1_4790_4830,B51171,cfo,sedm,0
PS1_4830_5080,B51171,afo,sedm,30.4
PS1_4830_5080,F51069,afo,sedm,8.3599997
PS1_4830_5080,F51069,cfo,sedm,0
PS1_4830_5080,F51187,afo,sedm,12.45
PS2_6420_6360,A51015,afo,sedm,35.529999
PS2_6420_6360,C51165,afo,sedm,0
PS2_6420_6360,F51165,afo,sedm,33.82
PS2_6660_6490,A51820,afo,sedm,0
PS2_6730_6660,A51820,cfo,sedm,0
PS2_6730_6660,F51820,afo,sedm,0
PS3_5990_6161,F51165,cfo,sedm,0
PS4_5840_5240,C51165,afo,sedm,33.82
PS4_6230_6360,A51165,cfo,sedm,0
PS5_5240_5200,A51139,afo,sedm,8.46
PS5_5240_5200,A51187,afo,sedm,12.45
PS5_5240_5200,B51139,cfo,sedm,0
PU0_3000_3090,F42055,afo,sedm,7.0300002
PU0_3871_3690,F24001,cfo,sedm,0
PU0_5620_5380,A54071,cfo,sedm,0
PU0_6080_5620,B54071,afo,sedm,14.73
PU0_6080_5620,F54071,cfo,sedm,0
PU1_4760_4450,A54023,afo,sedm,26.790001
PU1_4840_4760,A54023,afo,sedm,26.790001
PU1_5380_5050,F54071,cfo,sedm,0
PU1_5820_5380,F54071,cfo,sedm,0
PU2_3080_3640,F24043,afo,sedm,12.16
PU2_3370_4020,F24001,afo,sedm,2.1900001
PU2_3770_3600,A54065,afo,sedm,12.92
PU2_3900_3750,F54003,afo,sedm,0
PU2_4050_4180,A24043,cfo,sedm,0
PU2_4730_4220,A51840,cfo,sedm,0
PU2_4750_4450,A54023,afo,sedm,26.790001
PU2_5190_4310,F54071,cfo,sedm,0
PU3_4280_3860,A54027,afo,sedm,16.530001
PU3_4450_4440,A24023,cfo,sedm,0
PU3_5210_5050,B54071,cfo,sedm,0
PU4_4310_4210,B54031,cfo,sedm,0
PU4_4440_3970,B24001,cfo,sedm,0
PU4_5050_4310,B54031,afo,sedm,17.77
PU5_3930_4170,F24001,afo,sedm,2.1900001
PU6_3530_3440,F24043,afo,sedm,12.16
PU6_3602_3730,A54003,cfo,sedm,0
PU6_3602_3730,F24043,afo,sedm,12.16
PU6_3610_3530,F24043,cfo,sedm,0
PU6_3640_3600,F24043,afo,sedm,12.16
PU6_3690_3610,F24043,cfo,sedm,0
PU6_3730_3750,F24043,afo,sedm,12.16
PU6_4020_3870,A54027,cfo,sedm,0
PU6_4020_3870,A54065,cfo,sedm,0
RL0_6500_0000,A51057,cfo,sedm,0
RL0_6500_0000,A51103,afo,sedm,1.52
RL0_6540_0001,A51057,afo,sedm,2.0899999
RL1_6322_0000,A51159,cfo,sedm,0
RL1_6322_0000,A51193,cfo,sedm,0
RL5_6070_0000,A51179,cfo,sedm,0
RL5_6070_0000,A51630,cfo,sedm,0
RL5_6071_0000,A51159,cfo,sedm,0
RL5_6320_0000,A51057,afo,sedm,2.0899999
RL5_6321_0000,A51057,cfo,sedm,0
RU2_5500_5610,F51157,cfo,sedm,0
RU2_5810_5610,A51047,afo,sedm,16.25
RU2_5810_5610,B51157,afo,sedm,7.8899999
RU2_5810_5610,F51157,cfo,sedm,0
RU2_6090_6220,A51113,cfo,sedm,0
RU2_6090_6220,B51079,afo,sedm,11.78
RU2_6090_6220,F51079,afo,sedm,11.78
RU2_6220_6170,A51137,cfo,sedm,0
RU3_5610_5640,A51157,afo,sedm,7.8899999
RU3_6170_6040,A51047,afo,sedm,16.25
SJ2_1900_1930,A42087,cfo,sedm,0
SJ2_2150_2130,A42067,cfo,sedm,0
SJ2_2530_2820,A42009,cfo,sedm,0
SJ3_2160_2170,A42061,cfo,sedm,0
SJ3_2230_2060,A42061,cfo,sedm,0
SJ3_2250_2230,B42009,cfo,sedm,0
SL0_2721_2720,A42133,afo,sedm,2.95
SL1_2000_2090,A42011,cfo,sedm,0
SL1_2000_2090,A42075,afo,sedm,4.3699999
SL1_2670_2370,A42055,afo,sedm,7.0300002
SL1_2670_2370,B42041,afo,sedm,11.59
SL1_2770_2730,A42133,afo,sedm,2.95
SL2_1670_1880,A42097,cfo,sedm,0
SL2_1810_2030,A42043,cfo,sedm,0
SL2_2910_3060,A42133,afo,sedm,2.95
SL3_1960_2080,A42107,afo,sedm,5.1300001
SL3_2260_2050,A42099,afo,sedm,12.92
SL3_2400_2440,A42133,afo,sedm,2.95
SL3_2400_2440,B42041,afo,sedm,11.59
OR2_7900_7740,A51770,cfo,sedm,0
OR2_7900_7740,A51775,cfo,sedm,0
OR2_8020_8130,A51161,afo,sedm,29.74
OR3_7740_8271,B51023,afo,sedm,65.080002
OR5_7970_8200,A51037,cfo,sedm,0
PL0_4510_0001,A11001,cfo,sedm,0
PL0_5141_5140,A51153,cfo,sedm,0
PL0_5290_0000,F24017,cfo,sedm,0
PL0_5493_0000,F51153,afo,sedm,3.23
PL0_5530_5710,A24017,afo,sedm,3.4200001
PL0_5540_5490,F51153,afo,sedm,3.23
PL0_5581_0000,A24017,cfo,sedm,0
PL0_5584_0000,F24017,cfo,sedm,0
PL0_5730_5690,F51179,afo,sedm,14.06
PL0_5930_0000,A24017,cfo,sedm,0
PL0_6100_0000,A51099,afo,sedm,15.96
PL0_6110_0000,F24037,cfo,sedm,0
PL1_5230_0001,A24017,afo,sedm,3.4200001
PL1_5690_0001,F51179,cfo,sedm,0
PL2_4945_0000,F11001,afo,sedm,0
PL2_4970_5250,A51600,cfo,sedm,0
PL2_5140_5360,A51153,cfo,sedm,0
PL7_4911_0000,A51059,cfo,sedm,0
PL7_4911_0000,F51059,cfo,sedm,0
PL7_4964_0000,A51013,afo,sedm,0
PL7_4980_0000,A24033,afo,sedm,28.41
PL7_4980_0000,F24033,afo,sedm,28.41
PM1_3510_4000,B24021,afo,sedm,14.06
PM1_4000_4290,B24021,afo,sedm,14.06
PM2_2860_3040,A24013,afo,sedm,8.0799999
PM2_4860_4670,A51107,cfo,sedm,0
PM3_3040_3340,B42001,afo,sedm,1.62
PM3_4660_4620,F51107,afo,sedm,6.27
PM3_4670_4660,A51107,cfo,sedm,0
PM4_3341_4040,B24021,afo,sedm,14.06
PM4_3341_4040,B24021,cfo,sedm,0
PM4_4040_4410,A24031,afo,sedm,11.69
PM4_4040_4410,F24021,afo,sedm,14.06
PM7_4150_4290,B24021,afo,sedm,14.06
PM7_4150_4290,B24021,cfo,sedm,0
PM7_4200_4410,A51107,afo,sedm,6.27
PM7_4200_4410,F24021,cfo,sedm,0
PM7_4410_4620,A24031,cfo,sedm,0
PM7_4410_4620,A51107,cfo,sedm,0
PM7_4580_4820,A24031,cfo,sedm,0
PM7_4620_4580,F51107,cfo,sedm,0
PM7_4820_0001,F51059,afo,sedm,0
PS1_4830_5080,A51171,afo,sedm,30.4
PS2_5550_5560,A54031,cfo,sedm,0
PS2_5550_5560,B51165,afo,sedm,33.82
PS2_5560_5100,F51165,afo,sedm,33.82
PS2_6420_6360,F51015,cfo,sedm,0
PS3_5990_6161,A51015,cfo,sedm,0
PS3_5990_6161,A51165,afo,sedm,33.82
PS3_6460_6230,C51015,cfo,sedm,0
PS3_6460_6230,F51790,afo,sedm,0
PS4_5840_5240,B51139,cfo,sedm,0
PS4_6360_5840,A51165,cfo,sedm,0
PS5_5200_4380,B51187,cfo,sedm,0
PS5_5240_5200,F51187,afo,sedm,12.45
PU0_3871_3690,A24001,cfo,sedm,0
PU0_5620_5380,B54023,afo,sedm,0
PU1_3100_3690,C42009,afo,sedm,10.26
PU1_3580_3780,A42009,afo,sedm,10.26
PU1_3850_4190,A24023,cfo,sedm,0
PU1_4190_4300,A24023,cfo,sedm,0
PU1_5380_5050,B54023,cfo,sedm,0
PU1_5520_5210,F54071,cfo,sedm,0
PU1_5820_5380,B54071,afo,sedm,14.73
PU2_2790_3290,B42041,cfo,sedm,0
PU2_2790_3290,B42055,cfo,sedm,0
PU2_3090_4050,A42055,cfo,sedm,0
PU2_3140_3680,A42111,cfo,sedm,0
PU2_3370_4020,A24001,cfo,sedm,0
PU2_4160_3930,B54057,afo,sedm,17.77
PU2_4360_4160,A54023,cfo,sedm,0
PU2_4360_4160,B54023,afo,sedm,26.790001
PU2_4720_4750,A24023,cfo,sedm,0
PU2_5190_4310,F54031,afo,sedm,17.77
PU3_3390_3730,A24043,cfo,sedm,0
PU3_3390_3730,F24043,cfo,sedm,0
PU3_3680_3890,A42111,cfo,sedm,0
PU3_5210_5050,F54023,afo,sedm,26.790001
PU3_5210_5050,F54071,afo,sedm,14.73
PU4_4310_4210,A54031,cfo,sedm,0
PU4_5050_4310,A54071,afo,sedm,14.73
PU5_3930_4170,A24001,cfo,sedm,0
PU6_3440_3590,A24043,cfo,sedm,0
PU6_3440_3590,F24043,cfo,sedm,0
PU6_3600_3602,A54003,cfo,sedm,0
PU6_3610_3530,A54065,cfo,sedm,0
PU6_3640_3600,A54065,cfo,sedm,0
PU6_3752_4080,A24043,cfo,sedm,0
PU6_3752_4080,F24043,cfo,sedm,0
PU6_3752_4080,F54037,cfo,sedm,0
PU6_3870_3690,F24001,afo,sedm,2.1900001
PU6_4080_4180,A24043,cfo,sedm,0
PU6_4180_4150,A24043,cfo,sedm,0
PU6_4180_4150,F24043,cfo,sedm,0
PU6_4180_4150,F54037,cfo,sedm,0
RL0_6450_0000,A51133,cfo,sedm,0
RL0_6500_0000,A51159,afo,sedm,35.439999
RL0_6501_0000,A51057,cfo,sedm,0
RL0_6530_0000,A51133,afo,sedm,11.97
RL5_6070_0000,F51033,cfo,sedm,0
RL5_6071_0000,A51193,cfo,sedm,0
RU2_5940_6200,A51113,afo,sedm,14.63
RU2_6200_6170,A51047,cfo,sedm,0
RU2_6220_6170,A51079,afo,sedm,11.78
RU4_6040_6030,A51137,afo,sedm,15.77
RU5_6030_0001,A51177,afo,sedm,8.46
RU5_6030_0001,A51179,afo,sedm,14.06
RU5_6030_0001,A51630,cfo,sedm,0
SJ2_2110_2170,A42067,afo,sedm,3.4200001
SJ2_2570_2660,C42009,afo,sedm,10.26
SJ2_2900_2740,A42009,afo,sedm,10.26
SJ3_2040_1980,A42013,cfo,sedm,0
SJ3_2160_2170,A42067,cfo,sedm,0
SJ3_2160_2170,B42055,afo,sedm,7.0300002
SJ3_2230_2060,A42009,cfo,sedm,0
SJ3_2250_2230,A42013,cfo,sedm,0
SJ3_2250_2230,F42013,cfo,sedm,0
SJ3_2450_2120,A42061,afo,sedm,5.23
SJ3_2450_2120,A42061,cfo,sedm,0
SJ4_2360_2340,A42057,cfo,sedm,0
SJ5_2320_2120,A42087,afo,sedm,2.5699999
SJ5_2320_2120,A42087,cfo,sedm,0
OR2_8020_8130,B51161,cfo,sedm,0
OR3_7740_8271,A51770,cfo,sedm,0
OR3_7740_8271,B51161,afo,sedm,29.74
OR5_7910_8410,A51037,cfo,sedm,0
PL0_5010_5130,A51600,cfo,sedm,0
PL0_5252_0000,A51059,cfo,sedm,0
PL0_5290_0000,F24033,afo,sedm,28.41
PL0_5580_0000,A24017,cfo,sedm,0
PL0_5730_5690,A51179,cfo,sedm,0
PL0_5790_0000,A24017,cfo,sedm,0
PL0_5791_0000,A24017,afo,sedm,3.4200001
PL0_5830_0001,A24037,afo,sedm,2.6600001
PL0_5850_0000,A51179,cfo,sedm,0
PL0_5860_0000,A24017,afo,sedm,3.4200001
PL0_5900_0000,A51179,cfo,sedm,0
PL0_5983_0000,A24037,afo,sedm,2.6600001
PL0_6100_0000,F51193,cfo,sedm,0
PL1_4460_4780,A11001,cfo,sedm,0
PL1_4540_0001,F24031,cfo,sedm,0
PL1_4780_0001,F11001,cfo,sedm,0
PL1_4780_0001,F51013,afo,sedm,0
PL2_4811_0000,A11001,cfo,sedm,0
PL2_4811_0000,A24033,afo,sedm,0
PL2_4970_5250,A51061,afo,sedm,0
PL2_4970_5250,A51153,cfo,sedm,0
PL2_5300_5630,A24017,afo,sedm,3.4200001
PL2_5470_5360,F51153,afo,sedm,3.23
PL7_4910_0000,F11001,afo,sedm,0
PL7_4940_0000,A11001,cfo,sedm,0
PL7_4941_0000,F51013,afo,sedm,0
PL7_4942_0000,A11001,afo,sedm,0
PL7_4980_0000,F24033,cfo,sedm,0
PL7_4981_0000,F51059,cfo,sedm,0
PL7_4982_0000,F51059,afo,sedm,0
PM0_4640_4820,F24031,cfo,sedm,0
PM1_4430_4200,A51107,afo,sedm,6.27
PM1_4500_4580,A24031,cfo,sedm,0
PM2_2860_3040,A42001,cfo,sedm,0
PM2_2860_3040,B42001,afo,sedm,1.62
PM2_3400_3340,A24021,afo,sedm,14.06
PM3_3040_3340,B42001,cfo,sedm,0
PM3_4660_4620,A51107,afo,sedm,6.27
PM3_4670_4660,F51107,cfo,sedm,0
PM4_3341_4040,A24021,afo,sedm,14.06
PM7_4150_4290,F24043,cfo,sedm,0
