landseg,landuse,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
A42015,npd,0.51999998,0.52071428,0.56483871,0.639,0.80612898,0.56766659,0.55903232,0.57935482,0.61533332,0.59096771,0.79133332,0.61129028
A42035,hyw,0.48874697,0.48932695,0.5238111,0.58791769,0.72345793,0.5658561,0.61536765,0.63384849,0.5594942,0.54125196,0.70931917,0.56287509
A36023,hyw,0.50223094,0.50286531,0.54387438,0.61871636,0.76739818,0.57361805,0.59421158,0.61299485,0.57860112,0.56087798,0.74333322,0.58330822
B42027,hyw,0.43177912,0.42650887,0.42338631,0.43849424,0.49202681,0.70236403,0.68680179,0.71463758,0.65510714,0.47726554,0.57628769,0.47980279
A51660,rpd,0.59225798,0.58035707,0.59322578,0.64899999,0.81645155,0.94999999,0.87935477,0.94999999,0.76933336,0.81,0.59899998,0.60645157
F51145,urs,0.48181346,0.46546003,0.28457001,3.8831204E-2,7.0374407E-2,0.41755578,0.8959949,0.93947607,0.78738385,0.58362383,0.53136939,0.50002289
F51023,pas,0.63307828,0.62959063,0.66870904,0.72040123,0.76947415,0.82326436,0.681867,0.71722293,0.64962447,0.73223633,0.67040122,0.63723785
F42027,hwm,0.51875043,0.51945239,0.51765436,0.24890374,0.10194483,0.47072408,0.87277609,0.91297323,0.78490585,0.55892426,0.52672935,0.50559419
A42043,hwm,0.57826269,0.57657975,0.57223994,0.30243647,0.1258276,0.51524889,0.90437293,0.92770916,0.8368243,0.63502282,0.59384483,0.56153005
A51057,trp,0.57782459,0.59359318,0.64397562,0.68754023,0.69009364,0.7236526,0.63284236,0.63284236,0.60724664,0.62888473,0.61362904,0.57817763
F51125,urs,0.54195201,0.52107102,0.32641453,8.7797739E-2,0.13290885,0.44813129,0.85832673,0.90359265,0.89297873,0.6671077,0.60434514,0.56520301
F54037,alf,0.26096773,0.2539286,0.23516132,0.27000001,0.41000003,0.66799998,0.56709683,0.59838712,0.67733341,0.33032259,0.30833334,0.29225814
A42029,lwm,0.64786655,0.64456022,0.63574582,0.63279867,0.60407233,0.63543868,0.90910292,0.94999999,0.87520361,0.69721156,0.66012233,0.65073502
A42071,lwm,0.57591838,0.57390201,0.56626433,0.56224412,0.53855205,0.58053976,0.89299256,0.94999999,0.81862795,0.61287731,0.5832516,0.57773286
A51087,nlo,0.79756761,0.83546388,0.83311313,0.84353185,0.70381612,0.75733703,0.94999999,0.94999999,0.93271506,0.82844901,0.80267388,0.80074918
A51181,urs,0.5653283,0.540326,0.30939564,2.8353464E-2,8.2851015E-2,0.45138001,0.92996681,0.94999999,0.94999999,0.70997202,0.64005798,0.59319514
F51041,hwm,0.57850659,0.56853306,0.54249001,0.28567913,0.14174162,0.51318312,0.85437173,0.89058971,0.75611031,0.65143764,0.62353218,0.55643362
F51187,hyw,0.57931137,0.57058656,0.581954,0.62678784,0.78316987,0.94999999,0.87508065,0.94999999,0.74820286,0.77780199,0.58097321,0.59057015
B54057,urs,0.48774213,0.47800979,0.38745052,0.27658096,0.29762891,0.44395939,0.63422078,0.65527129,0.65117025,0.54605305,0.51681858,0.49857906
A36095,hom,0.48377818,0.49978,0.46121246,0.38562819,0.35750219,0.41500664,0.62299991,0.64300752,0.60997492,0.50390273,0.46411726,0.44514999
A42087,lwm,0.55887425,0.55807537,0.55482078,0.55029976,0.53408509,0.56824976,0.84330851,0.92765689,0.78866315,0.58999026,0.56694704,0.5601514
A42063,pas,0.41104582,0.4311035,0.45671302,0.52448535,0.61186135,0.67177558,0.60171831,0.5159812,0.51920462,0.40552256,0.47217801,0.36517751
A42105,cpd,0.51999998,0.52071428,0.56483871,0.639,0.80612892,0.56766659,0.55903232,0.57935482,0.61533332,0.59096771,0.79133332,0.61129028
A42127,nhi,0.30042413,0.30129021,0.30247557,0.25284833,6.6202424E-2,0.19538634,0.68851864,0.91705304,0.60266912,0.32087597,0.30529454,0.28743228
B42079,hyo,0.44684047,0.44063148,0.44258043,0.4492541,0.50468439,0.72113788,0.6643784,0.6948089,0.69282925,0.51262611,0.61813903,0.50353789
F51017,pas,0.62992525,0.62578779,0.66287863,0.71488607,0.77310258,0.83691531,0.69712085,0.73906457,0.65887064,0.73824269,0.66488612,0.6348598
A24021,hyo,0.44187239,0.43592742,0.43429583,0.43344703,0.48605475,0.70564049,0.67062509,0.70074916,0.68117183,0.50532711,0.60597235,0.49615902
F24021,nho,0.5186348,0.54036796,0.49375254,0.41858032,0.41395041,0.52966356,0.69411659,0.71115404,0.68949062,0.58091575,0.54378355,0.49251744
A51095,hyo,0.67129034,0.72892857,0.80225807,0.85066658,0.85999995,0.94999999,0.94999999,0.94999999,0.88966668,0.74709678,0.69133341,0.67258072
A51119,nhi,0.73756844,0.61097604,0.38065118,0.1558761,0.34680748,0.74015582,0.94999999,0.94999999,0.9041419,0.81718481,0.76162958,0.71771044
B51079,hwm,0.37607539,0.37423596,0.36559975,3.7068706E-2,0.17521515,0.66243523,0.87573266,0.70521897,0.43855897,0.38568333,0.38171786,0.37594917
A36069,lwm,0.68703872,0.68584806,0.68189859,0.68429995,0.65688765,0.58691931,0.72489715,0.92654413,0.86700892,0.72814673,0.70708489,0.69420367
A36107,npd,0.51999998,0.52071428,0.56483871,0.639,0.80612898,0.56766659,0.55903238,0.57935482,0.61533332,0.59096771,0.79133326,0.61129028
A42057,rpd,0.4503226,0.4439286,0.44838709,0.46033329,0.51774192,0.73199999,0.66000003,0.69064522,0.70099998,0.51774192,0.62666672,0.50870973
F24025,pas,0.50074881,0.49256942,0.49167144,0.50103503,0.56578755,0.6904037,0.66757476,0.70103335,0.72738898,0.49588329,0.63941395,0.51650083
A24035,trp,0.37501314,0.36856839,0.40686178,0.5177179,0.60049033,0.68252516,0.63088131,0.65937912,0.66580671,0.51306742,0.58530092,0.50805277
A42131,trp,0.40128008,0.41867554,0.45642924,0.53437954,0.65699637,0.52430212,0.49068746,0.42297071,0.4379833,0.40138754,0.50527793,0.38228524
F51149,nlo,0.84938359,0.88916582,0.89445758,0.91145664,0.76067251,0.77967113,0.94999999,0.94999999,0.94999999,0.89248902,0.85594374,0.85413426
F51149,rpd,0.67129028,0.72892863,0.80225807,0.85066652,0.86000007,0.94999999,0.94999999,0.94999999,0.88966668,0.74709678,0.69133341,0.67258072
F51053,urs,0.43999997,0.43999997,0.43999997,0.43999997,0.43999997,0.43999997,0.43999997,0.43999997,0.43999997,0.43999997,0.43999997,0.43999997
F51043,nhi,0.55345792,0.55779022,0.55881184,7.9068244E-2,9.7621277E-2,0.31608924,0.7614612,0.82039756,0.73394895,0.54883069,0.55560929,0.5378111
F42043,nlo,0.67052102,0.66651338,0.65709078,0.65632188,0.62714547,0.6624468,0.91763246,0.94999999,0.88930488,0.72361773,0.6856308,0.67404985
A42069,npd,0.51999998,0.52071428,0.56483871,0.639,0.80612898,0.56766659,0.55903232,0.57935482,0.61533332,0.59096771,0.79133332,0.61129028
A51685,rpd,0.44999999,0.49535722,0.78935492,0.91333342,0.82903218,0.94999999,0.84354842,0.94999999,0.74599999,0.77225798,0.59899998,0.5970968
A42105,nho,0.41051623,0.43595907,0.41475236,0.34419265,0.24075738,0.37842035,0.59174949,0.54926699,0.51262665,0.4085992,0.37740794,0.36239922
A51115,hom,0.45771953,0.44618392,0.42715073,0.48162317,0.60294521,0.67249376,0.70953643,0.73487186,0.77134264,0.7608071,0.69706821,0.53719437
F51149,hwm,0.73706007,0.65675968,0.51043952,0.18379816,0.2547521,0.61809176,0.93367392,0.94999999,0.94305158,0.82419634,0.756181,0.71030456
A51053,nhy,0.42640042,0.46186805,0.67286974,0.73916078,0.67360198,0.8692863,0.83388764,0.94999999,0.69305176,0.6991927,0.55142838,0.52759087
F51179,alf,0.21580648,0.20357139,0.1809677,0.26466668,0.4054839,0.66799998,0.56258059,0.5929032,0.66900003,0.2932258,0.2676667,0.24451612
F51121,hom,0.56795281,0.58662593,0.47297397,0.32765222,0.30303711,0.47131443,0.74160081,0.80175471,0.7799772,0.60668129,0.56272727,0.52819622
F36007,nlo,0.3909854,0.3909854,0.39027613,0.38490245,0.36441335,0.32552865,0.56530017,0.92000443,0.67725712,0.41359642,0.40246078,0.39464828
A36069,hyw,0.46255633,0.46292183,0.48055515,0.51630688,0.62487274,0.5492245,0.66071057,0.67888981,0.52465695,0.50180292,0.6348654,0.52130997
F24035,hyw,0.3534205,0.35416132,0.37409794,0.47376719,0.55779809,0.69749361,0.71220309,0.7371558,0.63642913,0.38808259,0.4851656,0.40449983
A54057,hom,0.61600274,0.67325991,0.65887338,0.63103396,0.56740069,0.47002083,0.53288102,0.62542176,0.58694971,0.55948913,0.54091376,0.51722962
A24043,rpd,0.4503226,0.4439286,0.44838709,0.46033329,0.51774192,0.73199999,0.66000003,0.69064522,0.70099998,0.51774192,0.62666672,0.50870973
F42119,hwm,0.5071786,0.50757033,0.50472158,0.27148244,8.6332411E-2,0.47312912,0.88857263,0.93087667,0.78719026,0.54614037,0.51693279,0.49773088
A51101,nlo,0.85383588,0.87974781,0.87480897,0.88634622,0.78954083,0.87137383,0.94999999,0.94999999,0.94999999,0.88977814,0.86024839,0.85329181
F51181,nlo,0.74112248,0.78195393,0.77941149,0.79539251,0.65568364,0.70045394,0.91771185,0.94999999,0.87132847,0.76476192,0.74762565,0.74648768
A51111,urs,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
F51147,npd,0.44999999,0.49535719,0.78935492,0.91333342,0.82903218,0.94999999,0.84354842,0.94999999,0.74599999,0.77225804,0.59899998,0.5970968
A24047,npa,0.44338465,0.43416122,0.4767434,0.60460567,0.70057917,0.78546286,0.72978979,0.76256698,0.77099115,0.61372072,0.69259888,0.61206174
F24003,rpd,0.44999999,0.49535716,0.78935492,0.91333342,0.82903218,0.94999999,0.84354842,0.94999999,0.74599999,0.77225798,0.59899998,0.5970968
F54003,pas,0.31698081,0.31880486,0.3543511,0.53181785,0.55159873,0.61886549,0.55623108,0.56599057,0.59968078,0.44277325,0.51216918,0.39173946
A54063,hwm,0.35853347,0.3545644,0.35500288,0.1357971,0.08635927,0.42010683,0.85644436,0.91960573,0.65949279,0.37173983,0.36084193,0.35077095
A51710,npd,0.67129028,0.72892863,0.80225807,0.85066664,0.86000001,0.94999999,0.94999999,0.94999999,0.88966662,0.74709678,0.69133341,0.67258072
F51013,rpd,0.67129028,0.72892863,0.80225807,0.85066658,0.86000001,0.94999999,0.94999999,0.94999999,0.88966668,0.74709678,0.69133341,0.67258072
A51003,trp,0.51661026,0.52917188,0.64074677,0.70523494,0.68188787,0.72766781,0.59545046,0.63726079,0.56843448,0.63601172,0.58802813,0.55734849
F36101,nho,0.35376811,0.37377611,0.35322997,0.32555598,0.38146991,0.5449456,0.71400058,0.71309465,0.6876474,0.39934853,0.36816403,0.330661
A51600,rpd,0.44999999,0.49535719,0.78935492,0.91333342,0.82903218,0.94999999,0.84354842,0.94999999,0.74599999,0.77225798,0.59899998,0.5970968
A51800,npa,0.6592288,0.68421358,0.74432629,0.79363638,0.79768229,0.85085517,0.76611859,0.76611859,0.72556317,0.72041529,0.69624329,0.65978813
F51800,npa,0.6592288,0.68421358,0.74432629,0.79363638,0.79768229,0.85085517,0.76611859,0.76611859,0.72556317,0.72041529,0.69624329,0.65978813
A51029,pas,0.5732336,0.59064311,0.73429728,0.81269252,0.78033507,0.8437829,0.69348162,0.75142783,0.65603942,0.72773486,0.66123295,0.62969404
A51047,nhy,0.44489887,0.48801145,0.76307583,0.87460434,0.79483104,0.94999999,0.84109402,0.94999999,0.7358166,0.75776243,0.58926243,0.58019859
A10001,nhy,0.34828049,0.34892753,0.35311672,0.40254197,0.46814787,0.63590336,0.7234996,0.74900502,0.60248846,0.38812059,0.46422562,0.39289093
F36025,alf,0.41,0.39999998,0.39451611,0.39033327,0.61806446,0.493,0.47838706,0.49870968,0.55166668,0.31354839,0.36299998,0.39129028
A42055,npd,0.4503226,0.44392863,0.44838709,0.46033329,0.51774192,0.73199993,0.66000003,0.69064528,0.70099998,0.51774192,0.62666672,0.50870973
B51009,alf,0.2158065,0.20357141,0.1809677,0.26466671,0.4054839,0.66800004,0.56258059,0.5929032,0.66900009,0.2932258,0.2676667,0.2445161
A51011,hyo,0.43801564,0.47884303,0.7352643,0.82985914,0.75288332,0.93064988,0.84032679,0.94999999,0.71330941,0.72918522,0.57233483,0.57042193
F51171,lwm,0.63989151,0.63576061,0.64118534,0.6320762,0.59591401,0.51370341,0.62915522,0.93167126,0.80087614,0.69756848,0.65821368,0.64674151
F42009,pas,0.40742594,0.42992151,0.4574804,0.53039783,0.62053573,0.66622519,0.59634691,0.49988359,0.50244981,0.39518005,0.45793983,0.3519491
F42043,cpd,0.4503226,0.4439286,0.44838709,0.46033332,0.51774192,0.73199999,0.66000003,0.69064522,0.70099998,0.51774192,0.62666672,0.50870973
A51101,npa,0.65710306,0.67633289,0.73411632,0.78358537,0.78669924,0.82762438,0.72785527,0.72785527,0.69664127,0.71571285,0.69710863,0.65753365
A51121,hyo,0.59025109,0.5784412,0.59058195,0.64462656,0.81071299,0.94999999,0.87883395,0.94999999,0.7666499,0.80641073,0.59695679,0.60433602
A24047,rpd,0.34999999,0.35107139,0.39870971,0.51633328,0.60193551,0.73200005,0.66000003,0.69064522,0.69300002,0.44741929,0.54366672,0.42387101
F42081,rpd,0.51999998,0.52071428,0.56483877,0.639,0.80612898,0.56766659,0.55903232,0.57935482,0.61533326,0.59096766,0.79133332,0.61129028
A42107,npd,0.4503226,0.4439286,0.44838712,0.46033329,0.51774192,0.73199999,0.66000003,0.69064522,0.70099998,0.51774192,0.62666672,0.50870973
F54065,alf,0.2609677,0.2539286,0.2351613,0.27000001,0.41,0.66799998,0.56709683,0.59838712,0.67733341,0.33032259,0.30833331,0.29225811
A54071,hom,0.59284145,0.64810735,0.62756366,0.60052979,0.55615485,0.54209274,0.57707363,0.60973036,0.64651924,0.57010442,0.53742748,0.50227952
A36015,alf,0.41000003,0.40000007,0.39451614,0.39033335,0.61806458,0.49300006,0.47838712,0.49870974,0.55166674,0.31354842,0.36300004,0.39129034
A36043,nhy,0.50496095,0.50561172,0.54441696,0.61190057,0.76396918,0.56478828,0.58523542,0.60481322,0.58989656,0.56756866,0.75226206,0.58812374
F51085,npa,0.65791917,0.67935842,0.73803616,0.78744417,0.79091585,0.8365432,0.74254555,0.74254555,0.70774513,0.71751827,0.69677639,0.65839916
A51103,hwm,0.86446047,0.74466348,0.53389043,0.29843223,0.34224606,0.7231006,0.94999999,0.94999999,0.94999999,0.94999999,0.90384996,0.85147154
A51019,trp,0.52191079,0.5332703,0.63837856,0.7009061,0.67979318,0.72119218,0.58899564,0.62680489,0.56456506,0.63409668,0.59070492,0.55875057
B51125,hwm,0.59921044,0.59608197,0.58091635,0.17213948,0.19784056,0.63135225,0.87833405,0.8918004,0.76886451,0.62989813,0.61847025,0.58026153
A51135,lwm,0.53612703,0.52762574,0.51061857,0.49069062,0.43851089,0.46284524,0.80197042,0.84263813,0.66832894,0.58410633,0.55989629,0.54273951
B54031,npd,0.46032259,0.44999999,0.45064509,0.45866674,0.51774192,0.73199999,0.66000003,0.69064522,0.70599997,0.51774192,0.62666672,0.51903218
A51091,npd,0.59225798,0.58035707,0.59322578,0.64899999,0.81645161,0.94999999,0.87935477,0.94999999,0.76933342,0.80999994,0.59899998,0.60645157
F42041,nal,0.25032261,0.24642858,0.23096767,0.26933327,0.40999994,0.66799992,0.56548393,0.59483862,0.67199993,0.31064516,0.28999996,0.27774188
A51700,npd,0.67129028,0.72892863,0.80225807,0.85066658,0.86000001,0.94999999,0.94999999,0.94999999,0.88966668,0.74709678,0.69133341,0.67258072
F24015,npd,0.4503226,0.4439286,0.44838709,0.46033329,0.51774192,0.73199999,0.66000003,0.69064522,0.70099998,0.51774192,0.62666672,0.50870973
B24001,urs,0.56659508,0.54136175,0.30866942,2.5567736E-2,8.0419309E-2,0.45239648,0.93406832,0.94999999,0.94999999,0.71749908,0.6419313,0.59469229
F51810,rpd,0.67129028,0.72892857,0.80225807,0.85066658,0.86000001,0.94999999,0.94999999,0.94999999,0.88966668,0.74709678,0.69133341,0.67258072
B51061,nhy,0.44415027,0.48674044,0.75723463,0.86697096,0.7887215,0.94999999,0.84007353,0.94999999,0.7365967,0.75797486,0.58881629,0.57433909
F51107,rpd,0.44999999,0.49535722,0.78935486,0.91333342,0.82903218,0.94999999,0.84354842,0.94999999,0.74599999,0.77225798,0.59899998,0.5970968
A51147,hyo,0.44395223,0.48702353,0.76205873,0.87120914,0.79060453,0.94999999,0.8419227,0.94999999,0.7295031,0.7505219,0.58554375,0.58363569
F51153,alf,0.2158065,0.20357139,0.18096769,0.26466671,0.4054839,0.66799998,0.56258059,0.5929032,0.66899997,0.2932258,0.2676667,0.2445161
A36065,lwm,0.62590706,0.62556046,0.6237033,0.61748821,0.59135664,0.53754443,0.66170895,0.92283028,0.81890273,0.6650998,0.64047807,0.6320287
A36101,nho,0.35376811,0.37377611,0.35322997,0.32555598,0.38146991,0.5449456,0.71400058,0.71309465,0.6876474,0.39934853,0.36816403,0.330661
F42001,nlo,0.66841823,0.66396391,0.65428644,0.66314071,0.63974178,0.67241675,0.92164737,0.94999999,0.88910055,0.72303259,0.68547374,0.6721952
F42061,nhy,0.44154167,0.43570942,0.4370957,0.45397311,0.51003593,0.72059971,0.67375213,0.70283949,0.67821515,0.49678805,0.60199469,0.49475306
A24043,nlo,0.56196815,0.56032562,0.55577195,0.56377625,0.55209541,0.59202671,0.85984021,0.93093055,0.79030377,0.5964964,0.5739612,0.56408167
A51023,npd,0.59225798,0.58035707,0.59322578,0.64899999,0.81645161,0.94999999,0.87935477,0.94999999,0.76933336,0.81,0.59899998,0.60645157
F54057,urs,0.48774213,0.47800979,0.38745052,0.27658096,0.29762891,0.44395939,0.63422078,0.65527129,0.65117025,0.54605305,0.51681858,0.49857906
A42009,alf,0.29000002,0.28642863,0.27516133,0.28466672,0.41580644,0.66800004,0.57096773,0.59967744,0.67733347,0.33612907,0.32233334,0.31548393
F51650,rpd,0.67129028,0.72892863,0.80225807,0.85066658,0.86000001,0.94999999,0.94999999,0.94999999,0.88966668,0.74709678,0.69133341,0.67258072
B24001,nhi,0.51769555,0.52205074,0.52632588,0.29810253,0.18943641,0.48695782,0.86049646,0.91087466,0.73230797,0.5164209,0.52088624,0.51181567
F24023,hwm,0.4997156,0.50004214,0.50186443,0.19694935,0.15352234,0.49405622,0.87372518,0.89900041,0.73438114,0.50626945,0.49979585,0.49841341
A51095,npd,0.67129028,0.72892869,0.80225807,0.85066658,0.85999995,0.94999999,0.94999999,0.94999999,0.88966668,0.74709678,0.69133341,0.67258072
A42041,hom,0.42908126,0.43400356,0.41396984,0.36025962,0.37966055,0.47489467,0.58951867,0.60921139,0.65890402,0.55469865,0.50601339,0.44185856
A51510,npd,0.67129028,0.72892863,0.80225807,0.85066658,0.86000001,0.94999999,0.94999999,0.94999999,0.88966668,0.74709678,0.69133341,0.67258072
A51007,nhy,0.44104692,0.48202753,0.73873806,0.84094417,0.76653582,0.94712496,0.83774567,0.94999999,0.73327696,0.75211424,0.58413482,0.5597859
F54065,rpd,0.46032262,0.44999999,0.45064509,0.45866671,0.51774192,0.73199999,0.66000009,0.69064522,0.70599997,0.51774192,0.62666678,0.51903218
F42119,nho,0.33001339,0.33695963,0.29714724,0.24819036,0.24599379,0.35571274,0.66546714,0.75738406,0.56868678,0.38329354,0.35814071,0.32585198
F51005,trp,0.55497169,0.55146211,0.584512,0.63021481,0.67959672,0.73372561,0.61038244,0.64596105,0.57793689,0.64843929,0.58621484,0.55915743
A54093,hwm,0.62050807,0.62103593,0.62215507,0.21435359,0.14520454,0.48740491,0.85412592,0.87626231,0.83007026,0.6597473,0.6241504,0.60647857
F42011,nlo,0.64922649,0.64584476,0.63700068,0.63467568,0.60651428,0.64187938,0.91237116,0.94999999,0.87278301,0.69752616,0.6619494,0.65221775
A51145,nhy,0.44678825,0.49022096,0.76755166,0.88378358,0.80460984,0.94999999,0.84025407,0.94999999,0.74561381,0.76932943,0.59547269,0.57750434
A51179,rpd,0.44999999,0.49535719,0.78935492,0.91333342,0.82903218,0.94999999,0.84354842,0.94999999,0.74600005,0.77225798,0.59899998,0.5970968
F42061,hom,0.67869216,0.74811232,0.71700966,0.67023474,0.61488849,0.60047084,0.6578505,0.67137885,0.6400333,0.60927397,0.58677232,0.55674648
F24033,pas,0.5750078,0.59201497,0.73350459,0.81124365,0.77963394,0.84161538,0.69132113,0.74792802,0.65474427,0.72709388,0.66212893,0.63016337
F42097,pas,0.416711,0.43295339,0.45551217,0.51523226,0.59828591,0.6804623,0.61012471,0.54117423,0.54542631,0.42170876,0.49446103,0.38588017
A51009,alf,0.2158065,0.20357141,0.1809677,0.26466671,0.4054839,0.66800004,0.56258059,0.5929032,0.66900009,0.2932258,0.2676667,0.2445161
A51001,nhi,0.71794945,0.60841411,0.40864322,0.13742647,0.30174199,0.68711227,0.94716179,0.94999999,0.88956219,0.78982455,0.73915982,0.70255411
F54057,nho,0.6160028,0.67325991,0.65887338,0.63103396,0.56740069,0.47002083,0.53288102,0.62542176,0.58694971,0.55948907,0.54091376,0.51722962
F42043,lwm,0.67052102,0.66651332,0.65709072,0.65632188,0.62714547,0.66244674,0.9176324,0.94999999,0.88930488,0.72361773,0.6856308,0.67404979
F24027,nal,0.25032261,0.24642858,0.23096769,0.26933327,0.40999997,0.66799992,0.56548393,0.59483868,0.67199993,0.31064516,0.28999999,0.27774191
A42105,hwm,0.39969817,0.40056765,0.40314484,0.31872949,9.3290642E-2,0.25299183,0.7158215,0.9038564,0.65029335,0.42568877,0.40668169,0.38695621
B51079,nho,0.51977658,0.53835148,0.50763071,0.49766243,0.5581097,0.63087726,0.70486534,0.71818906,0.72081268,0.67341435,0.61570138,0.52462947
F51107,nlo,0.65878421,0.65051806,0.63147366,0.61877251,0.56032342,0.53779089,0.82136172,0.91862857,0.8320871,0.71599913,0.68560171,0.66689634
B51091,urs,0.56935477,0.54357141,0.30580649,0.01653333,7.2580643E-2,0.45266667,0.9448387,0.94999999,0.94999999,0.72354841,0.64633328,0.59806448
A54065,hom,0.58083326,0.61534256,0.60709184,0.63942611,0.68269652,0.6814962,0.70915776,0.72599804,0.71473539,0.70708364,0.66539651,0.56694686
A42015,hom,0.52901441,0.56931382,0.53712785,0.47089121,0.43405434,0.51019931,0.67573589,0.66919756,0.58116448,0.51355767,0.49008217,0.46133682
F42115,pas,0.45297846,0.4736456,0.5164898,0.6057505,0.74377561,0.59712613,0.55753177,0.4759883,0.49215487,0.44975564,0.56392688,0.42606407
A51101,nhy,0.6543057,0.71654934,0.79700631,0.84902936,0.85813802,0.94999999,0.94999999,0.94999999,0.87463242,0.68827611,0.6382944,0.64241886
A51133,trp,0.57769901,0.59312779,0.64337265,0.68694669,0.68944502,0.72228074,0.63058269,0.63058269,0.60553855,0.62860698,0.61368012,0.57804441
A42057,nlo,0.51312453,0.51121849,0.50953555,0.51662081,0.51446503,0.55807465,0.83886868,0.92212212,0.73861337,0.53706813,0.51964206,0.51397741
F42087,nhi,0.496151,0.49649864,0.49499866,0.21893594,8.2781158E-2,0.45169982,0.88054359,0.92647612,0.77109224,0.52638835,0.50155962,0.48980069
A42021,hyw,0.49719375,0.4978058,0.53769839,0.61210227,0.75560266,0.57461655,0.60387349,0.62226892,0.56867987,0.55252802,0.7298612,0.57542074
A42033,hyo,0.51133794,0.51201969,0.55038232,0.61340141,0.7724117,0.55804718,0.57053274,0.5909875,0.60636735,0.57957029,0.77039248,0.59846634
F24019,npd,0.34999999,0.35107139,0.39870971,0.51633328,0.60193551,0.73200005,0.66000003,0.69064522,0.69300002,0.44741929,0.54366672,0.42387101
A51093,rpd,0.67129028,0.72892863,0.80225807,0.85066658,0.86000001,0.94999999,0.94999999,0.94999999,0.88966668,0.74709678,0.69133341,0.67258072
C51015,urs,0.55298257,0.53026694,0.32005706,6.3682146E-2,0.11296327,0.450416,0.88808674,0.93689221,0.93318135,0.68892831,0.62082016,0.57827652
B51165,hom,0.44894275,0.45082155,0.42765674,0.4412435,0.50580615,0.61019289,0.7420181,0.76378691,0.68660796,0.65408266,0.60876989,0.50171405
F36003,nhi,0.4344407,0.43458894,0.43928719,0.35600051,8.4976144E-2,0.22877008,0.71999907,0.92725593,0.67242181,0.4513405,0.43925714,0.43301356
A36067,nal,0.41000003,0.40000007,0.39451617,0.39033335,0.61806458,0.49300006,0.47838715,0.4987098,0.55166674,0.31354842,0.36300007,0.39129037
A42023,nal,0.41000003,0.40000001,0.39451611,0.39033332,0.61806452,0.493,0.47838712,0.49870971,0.55166668,0.31354839,0.36300001,0.39129031
F42043,rpd,0.4503226,0.44392857,0.44838709,0.46033332,0.51774192,0.73199999,0.66000003,0.69064522,0.70099998,0.51774192,0.62666672,0.50870973
F51177,hom,0.56293666,0.60656273,0.58796495,0.56844354,0.55846328,0.56539553,0.56927061,0.61086237,0.66646594,0.61035985,0.5502767,0.49987566
